trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,r_multiple,confluence,duration_seconds,cumulative_pnl,equity_at_exit,drawdown,running_win_rate,running_profit_factor,running_sharpe
111,EURUSD,buy,2007-07-18T01:00:00+00:00,2007-07-18T12:00:00+00:00,1.38083,1.37580,1.37580,1.39026,20202.7497,-101.56110,-1.0000,1.1,39600.00,-363.83574,9636.16426,0.040505,0.621622,0.904878,0.121449
112,EURUSD,buy,2007-07-25T00:00:00+00:00,2007-07-25T05:00:00+00:00,1.38063,1.38213,1.37912,1.38302,55593.2554,83.78254,,0.85,18000.00,-280.05320,9719.94680,0.032162,0.625000,0.926783,0.167919
113,EURUSD,buy,2007-07-25T00:00:00+00:00,2007-07-25T05:00:00+00:00,1.38063,1.38063,1.38063,1.38302,18531.0851,0.00000,,0.85,18000.00,-280.05320,9719.94680,0.032162,0.619469,0.926783,0.167919
114,EURUSD,sell,2007-08-01T00:00:00+00:00,2007-08-03T13:00:00+00:00,1.36508,1.37274,1.37274,1.35036,13029.4193,-99.86779,-1.0000,0.85,219600.00,-379.92099,9620.07901,0.042106,0.614035,0.903200,0.110627
115,EURUSD,buy,2007-08-29T01:00:00+00:00,2007-08-29T02:00:00+00:00,1.35710,1.35723,1.35698,1.35706,901882.4076,111.41404,,0.85,3600.00,-268.50694,9731.49306,0.031012,0.617391,0.931587,0.160986
116,EURUSD,buy,2007-08-29T01:00:00+00:00,2007-08-29T02:00:00+00:00,1.35710,1.35710,1.35710,1.35706,300627.4692,0.00000,,0.85,3600.00,-268.50694,9731.49306,0.031012,0.612069,0.931587,0.160986
117,EURUSD,buy,2007-09-12T00:00:00+00:00,2007-09-12T15:00:00+00:00,1.38304,1.38963,1.37644,1.39561,11421.9402,75.35539,,0.95,54000.00,-193.15155,9834.65164,0.020741,0.615385,0.950787,0.207772
118,EURUSD,buy,2007-09-12T00:00:00+00:00,2007-09-12T16:00:00+00:00,1.38304,1.38956,1.38956,1.39561,3807.3134,24.83349,1.0000,0.95,57600.00,-168.31807,9831.68193,0.021036,0.618644,0.957114,0.206496
119,EURUSD,buy,2007-09-27T00:00:00+00:00,2007-09-28T11:00:00+00:00,1.41267,1.41967,1.40567,1.42604,10859.7370,76.03846,,0.7999999999999999,126000.00,-92.27961,9929.21590,0.011325,0.621849,0.976488,0.246400
120,EURUSD,buy,2007-09-27T00:00:00+00:00,2007-09-28T12:00:00+00:00,1.41267,1.41745,1.41745,1.42604,3619.9123,17.29642,1.0000,0.7999999999999999,129600.00,-74.98319,9925.01681,0.011743,0.625000,0.980895,0.244581
121,EURUSD,buy,2007-10-17T00:00:00+00:00,2007-10-17T12:00:00+00:00,1.41736,1.42076,1.41397,1.42351,23408.0585,79.41354,,0.95,43200.00,4.43034,10030.39321,0.001250,0.628099,1.001129,0.290531
122,EURUSD,buy,2007-10-17T00:00:00+00:00,2007-10-17T13:00:00+00:00,1.41736,1.42015,1.42015,1.42351,7802.6862,21.74942,1.0000,0.95,46800.00,26.17976,10026.17976,0.001670,0.631148,1.006670,0.288841
123,EURUSD,buy,2007-10-31T00:00:00+00:00,2007-10-31T18:00:00+00:00,1.44338,1.44958,1.43717,1.45514,12553.6475,77.91389,,0.95,64800.00,104.09365,10104.09365,0.000000,0.634146,1.026522,0.321676
124,EURUSD,buy,2007-10-31T00:00:00+00:00,2007-10-31T18:00:00+00:00,1.44338,1.44338,1.44338,1.45514,4184.5492,0.00000,,0.95,64800.00,104.09365,10104.09365,0.000000,0.629032,1.026522,0.321676
125,EURUSD,buy,2007-11-07T00:00:00+00:00,2007-11-07T09:00:00+00:00,1.45568,1.46730,1.44406,1.47826,6647.4300,77.23196,,0.85,32400.00,181.32561,10211.33141,0.000000,0.632000,1.046200,0.365139
126,EURUSD,buy,2007-11-07T00:00:00+00:00,2007-11-07T10:00:00+00:00,1.45568,1.46631,1.46631,1.47826,2215.8100,23.55779,1.0000,0.85,36000.00,204.88340,10204.88340,0.000631,0.634921,1.052202,0.362687
127,EURUSD,buy,2007-11-14T00:00:00+00:00,2007-11-20T07:00:00+00:00,1.46269,1.47370,1.45168,1.48405,7093.2924,78.09268,,0.95,543600.00,282.97608,10307.94596,0.000000,0.637795,1.072099,0.398819
128,EURUSD,buy,2007-11-14T00:00:00+00:00,2007-11-20T08:00:00+00:00,1.46269,1.47256,1.47256,1.48405,2364.4308,23.33842,1.0000,0.95,547200.00,306.31450,10306.31450,0.000158,0.640625,1.078045,0.398191
129,EURUSD,buy,2007-11-21T00:00:00+00:00,2007-12-05T19:00:00+00:00,1.48245,1.46170,1.46170,1.52329,5020.1240,-104.17929,-1.0000,0.95,1278000.00,202.13521,10202.13521,0.015678,0.635659,1.050170,0.363350
130,EURUSD,buy,2008-01-02T00:00:00+00:00,2008-01-02T05:00:00+00:00,1.46005,1.46359,1.45651,1.46647,23046.9922,81.56272,,0.85,18000.00,283.69793,10328.10968,0.003524,0.638462,1.070414,0.410625
131,EURUSD,buy,2008-01-02T00:00:00+00:00,2008-01-02T06:00:00+00:00,1.46005,1.46411,1.46411,1.46647,7682.3307,31.19814,1.0000,0.85,21600.00,314.89607,10314.89607,0.004799,0.641221,1.078157,0.406007
132,EURUSD,buy,2008-01-09T00:00:00+00:00,2008-01-09T15:00:00+00:00,1.47145,1.46557,1.46557,1.48255,18224.1980,-107.17076,-1.0000,0.95,54000.00,207.72531,10207.72531,0.015139,0.636364,1.050222,0.361758
133,EURUSD,sell,2008-01-23T00:00:00+00:00,2008-01-23T08:00:00+00:00,1.46353,1.45866,1.46840,1.45445,16464.0731,80.17283,,0.95,28800.00,287.89814,10298.76683,0.006355,0.639098,1.069605,0.396744
134,EURUSD,sell,2008-01-23T00:00:00+00:00,2008-01-23T09:00:00+00:00,1.46353,1.46229,1.46229,1.45445,5488.0244,6.80755,1.0000,0.95,32400.00,294.70570,10294.70570,0.006747,0.641791,1.071251,0.395284
135,EURUSD,sell,2008-02-13T00:00:00+00:00,2008-02-14T08:00:00+00:00,1.45703,1.46141,1.46141,1.44893,24746.8887,-108.35642,-1.0000,0.95,115200.00,186.34928,10186.34928,0.017848,0.637037,1.043903,0.359685
136,EURUSD,buy,2008-03-05T00:00:00+00:00,2008-03-05T08:00:00+00:00,1.52005,1.51554,1.51554,1.52838,23799.8815,-107.28922,-1.0000,0.95,28800.00,79.06006,10079.06006,0.028192,0.632353,1.018167,0.316010
137,EURUSD,buy,2008-03-12T00:00:00+00:00,2008-03-12T10:00:00+00:00,1.53520,1.54228,1.52812,1.54867,11035.4672,78.13382,,0.95,36000.00,157.19387,10188.09228,0.017680,0.635036,1.036121,0.357107
138,EURUSD,buy,2008-03-12T00:00:00+00:00,2008-03-12T11:00:00+00:00,1.53520,1.54337,1.54337,1.54867,3678.4891,30.05235,1.0000,0.95,39600.00,187.24622,10187.24622,0.017761,0.637681,1.043027,0.356813
139,EURUSD,buy,2008-03-19T00:00:00+00:00,2008-03-19T04:00:00+00:00,1.56607,1.57134,1.56081,1.57590,15189.7310,79.97205,,0.95,14400.00,267.21827,10289.16806,0.007934,0.640288,1.061404,0.394880
140,EURUSD,buy,2008-03-19T00:00:00+00:00,2008-03-19T05:00:00+00:00,1.56607,1.56838,1.56838,1.57590,5063.2437,11.67140,1.0000,0.95,18000.00,278.88968,10278.88968,0.008925,0.642857,1.064086,0.391360
141,EURUSD,sell,2008-03-26T00:00:00+00:00,2008-03-26T05:00:00+00:00,1.56335,1.56090,1.56579,1.55916,34883.1098,85.27305,,0.85,18000.00,364.16273,10387.59794,0.000000,0.645390,1.083681,0.432870
142,EURUSD,sell,2008-03-26T00:00:00+00:00,2008-03-26T06:00:00+00:00,1.56335,1.56153,1.56153,1.55916,11627.7033,21.10967,1.0000,0.85,21600.00,385.27240,10385.27240,0.000224,0.647887,1.088531,0.432112
143,EURUSD,buy,2008-04-09T00:00:00+00:00,2008-04-09T15:00:00+00:00,1.57049,1.57850,1.56247,1.58581,10011.5094,80.24763,,0.85,54000.00,465.52003,10497.73861,0.000000,0.650350,1.106971,0.470294
144,EURUSD,buy,2008-04-09T00:00:00+00:00,2008-04-09T16:00:00+00:00,1.57049,1.57893,1.57893,1.58581,3337.1698,28.18061,1.0000,0.85,57600.00,493.70063,10493.70063,0.000385,0.652778,1.113447,0.469011
145,EURUSD,sell,2008-06-04T00:00:00+00:00,2008-06-06T12:00:00+00:00,1.54384,1.56275,1.56275,1.50671,5617.6128,-106.23810,-1.0000,0.85,216000.00,387.46253,10387.46253,0.012718,0.648276,1.086913,0.417756
146,EURUSD,buy,2008-07-02T00:00:00+00:00,2008-07-02T21:00:00+00:00,1.58054,1.58897,1.57210,1.59670,9500.7279,80.15807,,0.95,75600.00,467.62060,10493.53527,0.002636,0.650685,1.104893,0.451430
147,EURUSD,buy,2008-07-02T00:00:00+00:00,2008-07-02T22:00:00+00:00,1.58054,1.58738,1.58738,1.59670,3166.9093,21.67102,1.0000,0.95,79200.00,489.29161,10489.29161,0.003040,0.653061,1.109755,0.450108
148,EURUSD,sell,2008-08-06T00:00:00+00:00,2008-08-08T00:00:00+00:00,1.54678,1.53050,1.56306,1.51491,4901.5381,79.80710,,0.95,172800.00,569.09871,10605.36674,0.000000,0.655405,1.127656,0.482214
149,EURUSD,sell,2008-08-06T00:00:00+00:00,2008-08-08T01:00:00+00:00,1.54678,1.52497,1.52497,1.51491,1633.8460,35.63083,1.0000,0.95,176400.00,604.72954,10604.72954,0.000060,0.657718,1.135649,0.481994
150,EURUSD,sell,2008-08-13T00:00:00+00:00,2008-08-14T23:00:00+00:00,1.49216,1.47596,1.50835,1.46044,4980.3050,80.65035,,0.85,169200.00,685.37989,10710.10900,0.000000,0.660000,1.153740,0.517069
151,EURUSD,sell,2008-08-13T00:00:00+00:00,2008-08-15T00:00:00+00:00,1.49216,1.47842,1.47842,1.46044,1660.1017,22.80339,1.0000,0.85,172800.00,708.18328,10708.18328,0.000180,0.662252,1.158855,0.516934
152,EURUSD,buy,2008-09-24T00:00:00+00:00,2008-09-29T05:00:00+00:00,1.46817,1.44513,1.44513,1.51359,4692.4554,-108.11508,-1.0000,0.7,450000.00,600.06821,10600.06821,0.013309,0.657895,1.131416,0.484202
153,EURUSD,sell,2008-10-01T00:00:00+00:00,2008-10-05T21:00:00+00:00,1.41189,1.36703,1.45675,1.32280,1780.5266,79.87765,,0.7999999999999999,421200.00,679.94586,10709.05046,0.003165,0.660131,1.148909,0.520290
154,EURUSD,sell,2008-10-01T00:00:00+00:00,2008-10-05T22:00:00+00:00,1.41189,1.36765,1.36765,1.32280,593.5089,26.25575,1.0000,0.7999999999999999,424800.00,706.20161,10706.20161,0.003430,0.662338,1.154660,0.519369
155,EURUSD,sell,2008-10-08T00:00:00+00:00,2008-10-08T18:00:00+00:00,1.35955,1.37425,1.37425,1.33075,7383.5873,-108.56799,-1.0000,0.85,64800.00,597.63362,10597.63362,0.013536,0.658065,1.127843,0.480762
156,EURUSD,sell,2008-10-22T01:00:00+00:00,2008-10-27T07:00:00+00:00,1.29995,1.24692,1.35299,1.19447,1504.2061,79.77561,,0.7999999999999999,453600.00,677.40923,10705.33982,0.003510,0.660256,1.144908,0.510701
157,EURUSD,sell,2008-10-22T01:00:00+00:00,2008-10-27T08:00:00+00:00,1.29995,1.24580,1.24580,1.19447,501.4020,27.15342,1.0000,0.7999999999999999,457200.00,704.56265,10704.56265,0.003582,0.662420,1.150717,0.510453
158,EURUSD,sell,2008-10-29T02:00:00+00:00,2008-10-29T10:00:00+00:00,1.27166,1.28374,1.28374,1.24807,9002.9963,-108.76320,-1.0000,0.85,28800.00,595.79945,10595.79945,0.013706,0.658228,1.124553,0.471875
159,EURUSD,buy,2008-12-31T00:00:00+00:00,2008-12-31T13:00:00+00:00,1.41331,1.39165,1.39165,1.45600,4939.7666,-107.00505,-1.0000,0.85,46800.00,488.79440,10488.79440,0.023667,0.654088,1.099948,0.427825
160,EURUSD,buy,2009-01-21T00:00:00+00:00,2009-01-21T02:00:00+00:00,1.28844,1.29219,1.28470,1.29535,22159.4248,82.94799,,0.85,7200.00,571.74239,10622.75902,0.011197,0.656250,1.116909,0.467360
161,EURUSD,buy,2009-01-21T00:00:00+00:00,2009-01-21T02:00:00+00:00,1.28844,1.29535,1.28844,1.29535,7386.4749,51.01663,,0.85,7200.00,622.75902,10622.75902,0.011197,0.658385,1.127340,0.467360
162,EURUSD,sell,2009-02-18T00:00:00+00:00,2009-02-20T18:00:00+00:00,1.25781,1.28245,1.28245,1.20910,4344.6867,-107.04743,-1.0000,0.7999999999999999,237600.00,515.71158,10515.71158,0.021161,0.654321,1.103193,0.427067
163,EURUSD,buy,2009-03-11T00:00:00+00:00,2009-03-12T19:00:00+00:00,1.27289,1.29023,1.25555,1.30700,4598.7077,79.74575,,0.85,154800.00,595.45734,10625.82275,0.010912,0.656442,1.119150,0.451580
164,EURUSD,buy,2009-03-11T00:00:00+00:00,2009-03-12T20:00:00+00:00,1.27289,1.29010,1.29010,1.30700,1532.9026,26.37987,1.0000,0.85,158400.00,621.83720,10621.83720,0.011283,0.658537,1.124428,0.450376
165,EURUSD,buy,2009-03-18T00:00:00+00:00,2009-03-18T18:00:00+00:00,1.30135,1.31599,1.28670,1.33005,5513.0643,80.73978,,0.95,64800.00,702.57698,10755.32750,0.000000,0.660606,1.140584,0.488484
166,EURUSD,buy,2009-03-18T00:00:00+00:00,2009-03-18T18:00:00+00:00,1.30135,1.33005,1.30135,1.33005,1837.6881,52.75052,,0.95,64800.00,755.32750,10755.32750,0.000000,0.662651,1.151139,0.488484
167,EURUSD,sell,2009-04-15T00:00:00+00:00,2009-04-17T04:00:00+00:00,1.32410,1.30905,1.33915,1.29460,5431.9836,81.74399,,0.85,187200.00,837.07149,10864.68653,0.000000,0.664671,1.167496,0.520606
168,EURUSD,sell,2009-04-15T00:00:00+00:00,2009-04-17T05:00:00+00:00,1.32410,1.31120,1.31120,1.29460,1810.6612,23.35998,1.0000,0.85,190800.00,860.43147,10860.43147,0.000392,0.666667,1.172171,0.519392
169,EURUSD,sell,2009-04-22T00:00:00+00:00,2009-04-22T14:00:00+00:00,1.29191,1.30180,1.30180,1.27270,11196.3211,-110.77433,-1.0000,0.95,50400.00,749.65715,10749.65715,0.010614,0.662722,1.146752,0.483754
170,EURUSD,buy,2009-04-29T00:00:00+00:00,2009-04-30T06:00:00+00:00,1.31555,1.33474,1.29635,1.35335,4243.2857,81.45964,,0.95,108000.00,831.11678,10860.39927,0.000422,0.664706,1.162698,0.510642
171,EURUSD,buy,2009-04-29T00:00:00+00:00,2009-04-30T07:00:00+00:00,1.31555,1.33490,1.33490,1.35335,1414.4286,27.37301,1.0000,0.95,111600.00,858.48979,10858.48979,0.000597,0.666667,1.168057,0.510092
172,EURUSD,buy,2009-05-06T00:00:00+00:00,2009-05-07T13:00:00+00:00,1.33055,1.33990,1.32120,1.34865,8900.4015,83.21477,,0.7999999999999999,133200.00,941.70456,10978.64256,0.000000,0.668605,1.184347,0.546697
173,EURUSD,buy,2009-05-06T00:00:00+00:00,2009-05-07T14:00:00+00:00,1.33055,1.33865,1.33865,1.34865,2966.8005,24.03241,1.0000,0.7999999999999999,136800.00,965.73698,10965.73698,0.001176,0.670520,1.189051,0.543588
174,EURUSD,buy,2009-08-13T00:00:00+00:00,2009-08-17T09:00:00+00:00,1.42164,1.41014,1.41014,1.44401,9712.7874,-111.72828,-1.0000,0.7499999999999999,378000.00,854.00870,10854.00870,0.017479,0.666667,1.163601,0.495462
175,EURUSD,buy,2009-08-26T00:00:00+00:00,2009-08-26T07:00:00+00:00,1.42916,1.43337,1.42496,1.43693,20402.2720,85.77814,,0.95,25200.00,939.78684,10969.68064,0.007008,0.668571,1.180034,0.526638
176,EURUSD,buy,2009-08-26T00:00:00+00:00,2009-08-26T08:00:00+00:00,1.42916,1.43025,1.43025,1.43693,6800.7573,7.38329,1.0000,0.95,28800.00,947.17013,10947.17013,0.009046,0.670455,1.181448,0.521139
177,EURUSD,buy,2009-10-15T01:00:00+00:00,2009-11-03T09:00:00+00:00,1.49461,1.46751,1.46751,1.54815,4072.6079,-110.38461,-1.0000,0.7999999999999999,1670400.00,836.78552,10836.78552,0.019038,0.666667,1.156982,0.479538
178,EURUSD,sell,2009-11-18T00:00:00+00:00,2009-11-25T08:00:00+00:00,1.48823,1.50148,1.50148,1.46239,8316.7963,-110.22473,-1.0000,0.95,633600.00,726.56079,10726.56079,0.029016,0.662921,1.133543,0.449056
179,EURUSD,sell,2009-12-23T00:00:00+00:00,2009-12-24T09:00:00+00:00,1.42531,1.43727,1.43727,1.40202,9128.9879,-109.21764,-1.0000,0.7999999999999999,118800.00,617.34315,10617.34315,0.038902,0.659218,1.111235,0.415807
180,EURUSD,buy,2009-12-30T03:00:00+00:00,2009-12-30T04:00:00+00:00,1.43178,1.43311,1.43311,1.43465,68943.7867,91.36875,1.0000,0.75,3600.00,708.71191,10708.71191,0.030631,0.661111,1.127699,0.439688
181,EURUSD,buy,2010-01-06T00:00:00+00:00,2010-01-07T00:00:00+00:00,1.43482,1.44404,1.42559,1.45262,8914.0221,82.23355,,0.85,86400.00,790.94545,10812.97738,0.021193,0.662983,1.142516,0.456296
182,EURUSD,buy,2010-01-06T00:00:00+00:00,2010-01-07T01:00:00+00:00,1.43482,1.44101,1.44101,1.45262,2971.3407,18.40689,1.0000,0.85,90000.00,809.35235,10809.35235,0.021521,0.664835,1.145832,0.455295
183,EURUSD,sell,2010-02-03T00:00:00+00:00,2010-02-03T02:00:00+00:00,1.39592,1.39428,1.39756,1.39327,56692.4074,92.94264,,0.85,7200.00,902.29498,10902.29498,0.013108,0.666667,1.162579,0.480553
184,EURUSD,sell,2010-02-03T00:00:00+00:00,2010-02-03T02:00:00+00:00,1.39592,1.39592,1.39592,1.39327,18897.4691,0.00000,,0.85,7200.00,902.29498,10902.29498,0.013108,0.663043,1.162579,0.480553
185,EURUSD,buy,2010-02-18T05:00:00+00:00,2010-02-18T06:00:00+00:00,1.35753,1.35767,1.35767,1.35801,240491.8011,32.80320,,0.7,3600.00,935.09819,10935.09819,0.010138,0.664865,1.168490,0.487745
186,EURUSD,buy,2010-02-18T05:00:00+00:00,2010-02-18T06:00:00+00:00,1.35753,1.35753,1.35753,1.35801,80163.9337,0.00000,,0.7,3600.00,935.09819,10935.09819,0.010138,0.661290,1.168490,0.487745
187,EURUSD,buy,2010-03-03T00:00:00+00:00,2010-03-17T07:00:00+00:00,1.36223,1.38102,1.34345,1.39919,4414.0601,82.91505,,0.85,1234800.00,1018.01323,11066.09157,0.000000,0.663102,1.183430,0.521350
188,EURUSD,buy,2010-03-03T00:00:00+00:00,2010-03-17T08:00:00+00:00,1.36223,1.37844,1.37844,1.39919,1471.3534,23.84430,1.0000,0.85,1238400.00,1041.85754,11049.72946,0.001479,0.664894,1.187726,0.517271
189,EURUSD,buy,2010-03-17T00:00:00+00:00,2010-03-18T15:00:00+00:00,1.37672,1.36382,1.36382,1.40189,8617.0986,-111.13021,-1.0000,0.7,140400.00,930.72733,10930.72733,0.012232,0.661376,1.164410,0.487611
190,EURUSD,sell,2010-04-28T01:00:00+00:00,2010-05-04T21:00:00+00:00,1.31945,1.29759,1.34131,1.27633,3784.8779,82.72966,,0.95,590400.00,1013.45699,11041.82093,0.002193,0.663158,1.179024,0.500298
191,EURUSD,sell,2010-04-28T01:00:00+00:00,2010-05-04T22:00:00+00:00,1.31945,1.29851,1.29851,1.27633,1261.6260,26.42104,1.0000,0.95,594000.00,1039.87803,11039.87803,0.002369,0.664921,1.183691,0.499867
192,EURUSD,sell,2010-05-12T00:00:00+00:00,2010-05-18T21:00:00+00:00,1.26253,1.21588,1.30918,1.16980,1782.1585,83.13664,,0.7,594000.00,1123.01467,11149.98502,0.000000,0.666667,1.198377,0.522194
193,EURUSD,sell,2010-05-12T00:00:00+00:00,2010-05-18T22:00:00+00:00,1.26253,1.21814,1.21814,1.16980,594.0528,26.37036,1.0000,0.7,597600.00,1149.38503,11149.38503,0.000054,0.668394,1.203035,0.522049
194,EURUSD,buy,2010-06-16T00:00:00+00:00,2010-06-20T21:00:00+00:00,1.23119,1.24643,1.21596,1.26111,5556.1719,84.64634,,0.7999999999999999,421200.00,1234.03137,11255.54366,0.000000,0.670103,1.217988,0.549423
195,EURUSD,buy,2010-06-16T00:00:00+00:00,2010-06-20T22:00:00+00:00,1.23119,1.23984,1.23984,1.26111,1852.0573,16.01168,1.0000,0.7999999999999999,424800.00,1250.04305,11250.04305,0.000489,0.671795,1.220816,0.548130
196,EURUSD,buy,2010-06-24T00:00:00+00:00,2010-06-25T09:00:00+00:00,1.23313,1.22506,1.22506,1.24873,14258.6097,-115.13745,-1.0000,0.7999999999999999,118800.00,1134.90560,11134.90560,0.013965,0.668367,1.196481,0.529153
197,EURUSD,buy,2010-06-30T00:00:00+00:00,2010-06-30T03:00:00+00:00,1.21822,1.22160,1.21485,1.22442,26179.2451,88.29490,,0.85,10800.00,1223.20049,11249.44339,0.003822,0.670051,1.211767,0.556520
198,EURUSD,buy,2010-06-30T00:00:00+00:00,2010-06-30T04:00:00+00:00,1.21822,1.22080,1.22080,1.22442,8726.4150,22.49054,1.0000,0.85,14400.00,1245.69103,11245.69103,0.004154,0.671717,1.215661,0.555737
199,EURUSD,buy,2010-07-07T00:00:00+00:00,2010-07-09T06:00:00+00:00,1.25984,1.27185,1.24783,1.28329,7135.5908,85.69093,,0.85,194400.00,1331.38196,11358.71378,0.000000,0.673367,1.230496,0.578966
200,EURUSD,buy,2010-07-07T00:00:00+00:00,2010-07-09T07:00:00+00:00,1.25984,1.26838,1.26838,1.28329,2378.5303,20.31515,1.0000,0.85,198000.00,1351.69712,11351.69712,0.000618,0.675000,1.234013,0.577327
201,EURUSD,buy,2010-07-14T00:00:00+00:00,2010-07-15T15:00:00+00:00,1.27089,1.28962,1.25216,1.30778,4592.1105,86.01301,,0.95,140400.00,1437.71012,11465.53739,0.000000,0.676617,1.248905,0.605651
202,EURUSD,buy,2010-07-14T00:00:00+00:00,2010-07-15T16:00:00+00:00,1.27089,1.28853,1.28853,1.30778,1530.7035,27.00068,1.0000,0.95,144000.00,1464.71081,11464.71081,0.000072,0.678218,1.253579,0.605484
203,EURUSD,buy,2010-07-21T00:00:00+00:00,2010-07-21T09:00:00+00:00,1.28879,1.28377,1.28377,1.29826,23736.4613,-119.23513,-1.0000,0.95,32400.00,1345.47568,11345.47568,0.012254,0.674877,1.228225,0.574759
204,EURUSD,buy,2010-08-05T00:00:00+00:00,2010-08-06T12:00:00+00:00,1.31595,1.32660,1.30529,1.33667,8134.9013,86.69659,,0.7999999999999999,129600.00,1432.17227,11461.62777,0.002142,0.676471,1.242931,0.599958
205,EURUSD,buy,2010-08-05T00:00:00+00:00,2010-08-06T13:00:00+00:00,1.31595,1.32515,1.32515,1.33667,2711.6338,24.95418,1.0000,0.7999999999999999,133200.00,1457.12645,11457.12645,0.002534,0.678049,1.247164,0.599023
206,EURUSD,sell,2010-08-18T00:00:00+00:00,2010-08-18T12:00:00+00:00,1.28533,1.29155,1.29155,1.27346,19000.2097,-118.23504,-1.0000,0.85,43200.00,1338.89142,11338.89142,0.013228,0.674757,1.222643,0.568021
207,EURUSD,buy,2010-09-01T00:00:00+00:00,2010-09-01T08:00:00+00:00,1.26754,1.27293,1.26215,1.27775,16354.1703,88.15065,,0.7999999999999999,28800.00,1427.04207,11476.86722,0.001221,0.676329,1.237302,0.597014
208,EURUSD,buy,2010-09-01T00:00:00+00:00,2010-09-01T09:00:00+00:00,1.26754,1.27594,1.27594,1.27775,5451.3901,45.79112,1.0000,0.7999999999999999,32400.00,1472.83319,11472.83319,0.001572,0.677885,1.244916,0.596252
209,EURUSD,buy,2010-09-08T00:00:00+00:00,2010-09-08T05:00:00+00:00,1.26947,1.27163,1.26731,1.27322,43678.2989,94.36225,,0.95,18000.00,1567.19544,11602.13237,0.000000,0.679426,1.260608,0.624989
210,EURUSD,buy,2010-09-08T00:00:00+00:00,2010-09-08T06:00:00+00:00,1.26947,1.27089,1.27089,1.27322,14559.4330,20.66869,1.0000,0.95,21600.00,1587.86412,11587.86412,0.001230,0.680952,1.264045,0.622327
211,EURUSD,buy,2010-09-23T00:00:00+00:00,2010-10-01T19:00:00+00:00,1.34067,1.37821,1.30313,1.41515,2327.5035,87.37697,,0.7999999999999999,759600.00,1675.24110,11704.00045,0.000000,0.682464,1.278574,0.640875
212,EURUSD,buy,2010-09-23T00:00:00+00:00,2010-10-01T20:00:00+00:00,1.34067,1.37751,1.37751,1.41515,775.8345,28.58091,1.0000,0.7999999999999999,763200.00,1703.82201,11703.82201,0.000015,0.683962,1.283327,0.640837
213,EURUSD,buy,2010-10-06T00:00:00+00:00,2010-10-14T00:00:00+00:00,1.38361,1.40379,1.36343,1.42334,4395.5265,88.69078,,0.95,691200.00,1792.51279,11887.92000,0.000000,0.685446,1.298075,0.667137
214,EURUSD,buy,2010-10-06T00:00:00+00:00,2010-10-14T01:00:00+00:00,1.38361,1.40231,1.40231,1.42334,1465.1755,27.40243,1.0000,0.95,694800.00,1819.91522,11918.38015,0.000000,0.686916,1.302632,0.673787
215,EURUSD,buy,2010-10-13T00:00:00+00:00,2010-10-14T07:00:00+00:00,1.39411,1.41095,1.37727,1.42716,5278.3322,88.88229,,0.95,111600.00,1908.79751,11939.07915,0.000000,0.688372,1.317412,0.678113
216,EURUSD,buy,2010-10-13T00:00:00+00:00,2010-10-14T08:00:00+00:00,1.39411,1.40776,1.40776,1.42716,1759.4441,24.01802,1.0000,0.95,115200.00,1932.81553,11932.81553,0.000525,0.689815,1.321406,0.676821
217,EURUSD,buy,2010-11-24T00:00:00+00:00,2010-11-24T02:00:00+00:00,1.33850,1.34099,1.33601,1.34288,39081.2736,97.34149,,0.7,7200.00,2030.15701,12054.76851,0.000000,0.691244,1.337593,0.697799
218,EURUSD,buy,2010-11-24T00:00:00+00:00,2010-11-24T03:00:00+00:00,1.33850,1.33936,1.33936,1.34288,13027.0912,11.19359,1.0000,0.7,10800.00,2041.35061,12041.35061,0.001113,0.692661,1.339454,0.695458
219,EURUSD,sell,2010-12-01T00:00:00+00:00,2010-12-03T13:00:00+00:00,1.29916,1.32999,1.32999,1.23807,3929.9447,-121.17946,-1.0000,0.85,219600.00,1920.17115,11920.17115,0.011165,0.689498,1.312997,0.666364
220,EURUSD,buy,2010-12-08T00:00:00+00:00,2010-12-08T02:00:00+00:00,1.32661,1.32359,1.32359,1.33205,42270.1104,-127.61184,-1.0000,0.85,7200.00,1792.55931,11792.55931,0.021751,0.686364,1.286241,0.637178
221,EURUSD,sell,2010-12-15T00:00:00+00:00,2010-12-16T15:00:00+00:00,1.33511,1.32043,1.34979,1.30635,6108.0245,89.66761,,0.85,140400.00,1882.22692,11914.19165,0.011662,0.687783,1.300559,0.662236
222,EURUSD,sell,2010-12-15T00:00:00+00:00,2010-12-16T16:00:00+00:00,1.33511,1.32145,1.32145,1.30635,2036.0082,27.81127,1.0000,0.85,144000.00,1910.03819,11910.03819,0.012006,0.689189,1.305000,0.661357
223,EURUSD,sell,2010-12-22T00:00:00+00:00,2010-12-28T00:00:00+00:00,1.31220,1.32014,1.32014,1.29692,15387.6462,-122.12959,-1.0000,0.95,518400.00,1787.90859,11787.90859,0.022137,0.686099,1.280037,0.637616
224,EURUSD,buy,2010-12-29T00:00:00+00:00,2010-12-29T02:00:00+00:00,1.31052,1.31320,1.30783,1.31530,35505.7488,95.38790,,0.85,7200.00,1883.29649,11915.17417,0.011580,0.687500,1.294978,0.664146
