symbol,entry_time,exit_time,entry_price,exit_price,size,pnl,confluence
EURUSD,2003-07-07T21:00:00+00:00,2003-07-14T06:00:00+00:00,1.13157,1.12707,5616.0982,25.27244,
EURUSD,2003-07-07T11:00:00+00:00,2003-07-14T07:00:00+00:00,1.13624,1.12555,8384.6738,89.63216,
EURUSD,2003-07-07T11:00:00+00:00,2003-07-14T08:00:00+00:00,1.13624,1.12691,2794.8913,26.07634,
EURUSD,2003-07-07T12:00:00+00:00,2003-07-14T08:00:00+00:00,1.13609,1.12525,8286.9335,89.83036,
EURUSD,2003-07-14T00:00:00+00:00,2003-07-14T08:00:00+00:00,1.12729,1.12488,37969.4769,91.50644,
EURUSD,2003-07-14T03:00:00+00:00,2003-07-14T08:00:00+00:00,1.12710,1.12450,35194.7843,91.50644,
EURUSD,2003-07-14T04:00:00+00:00,2003-07-14T08:00:00+00:00,1.12692,1.12414,32915.9853,91.50644,
EURUSD,2003-07-07T12:00:00+00:00,2003-07-14T09:00:00+00:00,1.13609,1.12648,2762.3112,26.54581,
EURUSD,2003-07-14T00:00:00+00:00,2003-07-14T09:00:00+00:00,1.12729,1.12648,12656.4923,10.25176,
EURUSD,2003-07-14T03:00:00+00:00,2003-07-14T09:00:00+00:00,1.12710,1.12648,11731.5948,7.27359,
EURUSD,2003-07-14T04:00:00+00:00,2003-07-14T09:00:00+00:00,1.12692,1.12648,10971.9951,4.82768,
EURUSD,2003-07-14T08:00:00+00:00,2003-07-14T11:00:00+00:00,1.12621,1.12880,49861.3531,-129.14090,
EURUSD,2003-07-14T09:00:00+00:00,2003-07-14T11:00:00+00:00,1.12581,1.12818,54696.1573,-129.62989,
EURUSD,2003-07-14T01:00:00+00:00,2003-07-14T12:00:00+00:00,1.12660,1.12970,39357.6083,-122.00859,
EURUSD,2003-07-14T05:00:00+00:00,2003-07-14T12:00:00+00:00,1.12651,1.12970,38820.7870,-123.83831,
EURUSD,2003-07-14T06:00:00+00:00,2003-07-14T12:00:00+00:00,1.12626,1.12970,36145.4427,-124.34032,
EURUSD,2003-07-14T21:00:00+00:00,2003-07-14T22:00:00+00:00,1.12720,1.12783,146833.7056,92.50523,
EURUSD,2003-07-14T21:00:00+00:00,2003-07-14T22:00:00+00:00,1.12720,1.12720,48944.5685,0.00000,
EURUSD,2003-07-14T22:00:00+00:00,2003-07-15T01:00:00+00:00,1.12786,1.12657,96329.7403,-124.26537,
EURUSD,2003-07-15T00:00:00+00:00,2003-07-15T01:00:00+00:00,1.12711,1.12657,230121.0463,-124.26537,
EURUSD,2003-07-15T01:00:00+00:00,2003-07-15T02:00:00+00:00,1.12731,1.12637,129553.2529,-121.78006,
EURUSD,2003-07-14T19:00:00+00:00,2003-07-15T03:00:00+00:00,1.12794,1.12545,49534.2621,-123.34031,
EURUSD,2003-07-15T04:00:00+00:00,2003-07-15T05:00:00+00:00,1.12533,1.12558,357986.5620,89.49664,
EURUSD,2003-07-15T04:00:00+00:00,2003-07-15T05:00:00+00:00,1.12533,1.12533,119328.8540,0.00000,
EURUSD,2003-07-15T05:00:00+00:00,2003-07-15T06:00:00+00:00,1.12592,1.12676,107342.6968,90.16787,
EURUSD,2003-07-15T05:00:00+00:00,2003-07-15T06:00:00+00:00,1.12592,1.12592,35780.8989,0.00000,
EURUSD,2003-07-15T06:00:00+00:00,2003-07-15T10:00:00+00:00,1.12792,1.13076,31987.3677,90.84412,
EURUSD,2003-07-15T06:00:00+00:00,2003-07-15T11:00:00+00:00,1.12792,1.13131,10662.4559,36.14573,
EURUSD,2003-07-15T07:00:00+00:00,2003-07-15T11:00:00+00:00,1.12891,1.13274,23719.0925,90.84412,
EURUSD,2003-07-15T07:00:00+00:00,2003-07-15T12:00:00+00:00,1.12891,1.13141,7906.3642,19.76591,
EURUSD,2003-07-14T12:00:00+00:00,2003-07-15T15:00:00+00:00,1.12948,1.12410,22925.7087,-123.34031,
EURUSD,2003-07-14T13:00:00+00:00,2003-07-15T15:00:00+00:00,1.12985,1.12410,21450.4892,-123.34031,
EURUSD,2003-07-14T16:00:00+00:00,2003-07-15T15:00:00+00:00,1.12952,1.12410,22756.5153,-123.34031,
EURUSD,2003-07-15T10:00:00+00:00,2003-07-15T15:00:00+00:00,1.13125,1.12508,19778.5965,-122.03394,
EURUSD,2003-07-15T11:00:00+00:00,2003-07-15T15:00:00+00:00,1.13278,1.12508,16013.4856,-123.30384,
EURUSD,2003-07-15T14:00:00+00:00,2003-07-15T15:00:00+00:00,1.13201,1.12526,18296.5182,-123.50150,
EURUSD,2003-07-07T13:00:00+00:00,2003-07-15T17:00:00+00:00,1.13409,1.12156,7220.9795,90.47887,
EURUSD,2003-07-07T15:00:00+00:00,2003-07-15T17:00:00+00:00,1.13426,1.12210,7523.5394,91.48624,
EURUSD,2003-07-07T16:00:00+00:00,2003-07-15T17:00:00+00:00,1.13395,1.12214,7746.5063,91.48624,
EURUSD,2003-07-07T17:00:00+00:00,2003-07-15T17:00:00+00:00,1.13209,1.12122,8416.3974,91.48624,
EURUSD,2003-07-07T18:00:00+00:00,2003-07-15T17:00:00+00:00,1.13215,1.12160,8671.6815,91.48624,
EURUSD,2003-07-07T13:00:00+00:00,2003-07-15T18:00:00+00:00,1.13409,1.11925,2406.9932,35.71978,
EURUSD,2003-07-07T15:00:00+00:00,2003-07-15T18:00:00+00:00,1.13426,1.11925,2507.8465,37.64278,
EURUSD,2003-07-07T16:00:00+00:00,2003-07-15T18:00:00+00:00,1.13395,1.11925,2582.1688,37.95788,
EURUSD,2003-07-07T17:00:00+00:00,2003-07-15T18:00:00+00:00,1.13209,1.11925,2805.4658,36.02218,
EURUSD,2003-07-07T18:00:00+00:00,2003-07-15T18:00:00+00:00,1.13215,1.11925,2890.5605,37.28823,
EURUSD,2003-07-15T16:00:00+00:00,2003-07-16T01:00:00+00:00,1.12309,1.11260,8301.6846,87.08467,
EURUSD,2003-07-15T16:00:00+00:00,2003-07-16T02:00:00+00:00,1.12309,1.11465,2767.2282,23.35541,
EURUSD,2003-07-16T06:00:00+00:00,2003-07-16T14:00:00+00:00,1.11477,1.11836,34436.7252,-123.62784,
EURUSD,2003-07-16T08:00:00+00:00,2003-07-16T14:00:00+00:00,1.11274,1.11829,22275.2871,-123.62784,
EURUSD,2003-07-16T11:00:00+00:00,2003-07-16T14:00:00+00:00,1.11430,1.11728,41485.8535,-123.62784,
EURUSD,2003-07-16T12:00:00+00:00,2003-07-16T14:00:00+00:00,1.11355,1.11728,33144.1939,-123.62784,
EURUSD,2003-07-16T02:00:00+00:00,2003-07-17T08:00:00+00:00,1.11432,1.12331,13751.7067,-123.62784,
EURUSD,2003-07-17T02:00:00+00:00,2003-07-17T12:00:00+00:00,1.12105,1.12408,29376.9133,89.01205,
EURUSD,2003-07-17T04:00:00+00:00,2003-07-17T12:00:00+00:00,1.12171,1.12435,33716.6845,89.01205,
EURUSD,2003-07-17T06:00:00+00:00,2003-07-17T12:00:00+00:00,1.12207,1.12407,44506.0236,89.01205,
EURUSD,2003-07-17T02:00:00+00:00,2003-07-17T13:00:00+00:00,1.12105,1.12261,9792.3044,15.27599,
EURUSD,2003-07-17T03:00:00+00:00,2003-07-17T13:00:00+00:00,1.12148,1.11802,34301.3669,-118.68273,
EURUSD,2003-07-17T04:00:00+00:00,2003-07-17T13:00:00+00:00,1.12171,1.12261,11238.8948,10.11501,
EURUSD,2003-07-17T06:00:00+00:00,2003-07-17T13:00:00+00:00,1.12207,1.12261,14835.3412,8.01108,
EURUSD,2003-07-17T08:00:00+00:00,2003-07-17T13:00:00+00:00,1.12323,1.12007,37166.5985,-117.44645,
EURUSD,2003-07-17T10:00:00+00:00,2003-07-17T13:00:00+00:00,1.12269,1.12007,44826.8897,-117.44645,
EURUSD,2003-07-17T11:00:00+00:00,2003-07-17T13:00:00+00:00,1.12321,1.12007,37403.3284,-117.44645,
EURUSD,2003-07-17T12:00:00+00:00,2003-07-17T13:00:00+00:00,1.12380,1.12032,34516.3254,-120.11681,
EURUSD,2003-07-17T21:00:00+00:00,2003-07-17T23:00:00+00:00,1.12000,1.12444,19347.8791,85.90458,
EURUSD,2003-07-16T14:00:00+00:00,2003-07-23T00:00:00+00:00,1.11914,1.12625,12519.2753,89.01205,
EURUSD,2003-07-16T15:00:00+00:00,2003-07-23T00:00:00+00:00,1.12100,1.12997,9923.3051,89.01205,
EURUSD,2003-07-16T17:00:00+00:00,2003-07-23T00:00:00+00:00,1.12149,1.13095,9409.3073,89.01205,
EURUSD,2003-07-16T19:00:00+00:00,2003-07-23T00:00:00+00:00,1.12101,1.12966,10290.4101,89.01205,
EURUSD,2003-07-16T21:00:00+00:00,2003-07-23T00:00:00+00:00,1.12101,1.12966,10290.4101,89.01205,
EURUSD,2003-07-16T22:00:00+00:00,2003-07-23T00:00:00+00:00,1.12185,1.13134,9379.5624,89.01205,
EURUSD,2003-07-16T23:00:00+00:00,2003-07-23T00:00:00+00:00,1.12269,1.13029,11712.1115,89.01205,
EURUSD,2003-07-17T14:00:00+00:00,2003-07-23T00:00:00+00:00,1.11602,1.12477,13090.2222,-114.53944,
EURUSD,2003-07-17T16:00:00+00:00,2003-07-23T00:00:00+00:00,1.11620,1.12477,13365.1627,-114.53944,
EURUSD,2003-07-17T19:00:00+00:00,2003-07-23T00:00:00+00:00,1.12116,1.12676,15340.1042,85.90458,
EURUSD,2003-07-17T19:00:00+00:00,2003-07-23T00:00:00+00:00,1.12116,1.13236,5113.3681,57.26972,
EURUSD,2003-07-17T21:00:00+00:00,2003-07-23T00:00:00+00:00,1.12000,1.13119,6449.2930,72.16759,
EURUSD,2003-07-17T22:00:00+00:00,2003-07-23T00:00:00+00:00,1.12139,1.12722,14734.9200,85.90458,
EURUSD,2003-07-17T23:00:00+00:00,2003-07-23T00:00:00+00:00,1.12323,1.13090,11284.0766,86.54887,
EURUSD,2003-07-15T17:00:00+00:00,2003-07-23T01:00:00+00:00,1.11862,1.13358,8066.6533,-120.67713,
EURUSD,2003-07-15T18:00:00+00:00,2003-07-23T01:00:00+00:00,1.11643,1.13358,7144.2241,-122.52344,
EURUSD,2003-07-15T20:00:00+00:00,2003-07-23T01:00:00+00:00,1.11828,1.13358,8008.0681,-122.52344,
EURUSD,2003-07-15T21:00:00+00:00,2003-07-23T01:00:00+00:00,1.11704,1.13350,7443.7085,-122.52344,
EURUSD,2003-07-16T00:00:00+00:00,2003-07-23T01:00:00+00:00,1.11325,1.13327,6120.0521,-122.52344,
EURUSD,2003-07-16T14:00:00+00:00,2003-07-23T01:00:00+00:00,1.11914,1.13189,4173.0918,53.20692,
EURUSD,2003-07-16T15:00:00+00:00,2003-07-23T01:00:00+00:00,1.12100,1.13189,3307.7684,36.02160,
EURUSD,2003-07-16T17:00:00+00:00,2003-07-23T01:00:00+00:00,1.12149,1.13189,3136.4358,32.61893,
EURUSD,2003-07-16T19:00:00+00:00,2003-07-23T01:00:00+00:00,1.12101,1.13189,3430.1367,37.31989,
EURUSD,2003-07-16T21:00:00+00:00,2003-07-23T01:00:00+00:00,1.12101,1.13189,3430.1367,37.31989,
EURUSD,2003-07-16T22:00:00+00:00,2003-07-23T01:00:00+00:00,1.12185,1.13189,3126.5208,31.39027,
EURUSD,2003-07-16T23:00:00+00:00,2003-07-23T01:00:00+00:00,1.12269,1.13189,3904.0372,35.91714,
EURUSD,2003-07-17T22:00:00+00:00,2003-07-23T01:00:00+00:00,1.12139,1.13189,4911.6400,51.57222,
EURUSD,2003-07-17T23:00:00+00:00,2003-07-23T01:00:00+00:00,1.12323,1.13189,3761.3589,32.57337,
EURUSD,2003-07-23T10:00:00+00:00,2003-07-23T16:00:00+00:00,1.13841,1.14493,13871.3410,90.44114,
EURUSD,2003-07-23T11:00:00+00:00,2003-07-23T16:00:00+00:00,1.13975,1.14653,13339.4017,90.44114,
EURUSD,2003-07-23T12:00:00+00:00,2003-07-23T16:00:00+00:00,1.14111,1.14866,11978.9594,90.44114,
EURUSD,2003-07-23T14:00:00+00:00,2003-07-23T16:00:00+00:00,1.14141,1.14803,13661.8042,90.44114,
EURUSD,2003-07-23T10:00:00+00:00,2003-07-23T17:00:00+00:00,1.13841,1.14709,4623.7803,40.13441,
EURUSD,2003-07-23T11:00:00+00:00,2003-07-23T17:00:00+00:00,1.13975,1.14709,4446.4672,32.63707,
EURUSD,2003-07-23T12:00:00+00:00,2003-07-23T17:00:00+00:00,1.14111,1.14709,3992.9865,23.87806,
EURUSD,2003-07-23T14:00:00+00:00,2003-07-23T17:00:00+00:00,1.14141,1.14709,4553.9347,25.86635,
EURUSD,2003-07-24T02:00:00+00:00,2003-07-24T04:00:00+00:00,1.14704,1.14815,84750.6730,94.07325,
EURUSD,2003-07-24T02:00:00+00:00,2003-07-24T05:00:00+00:00,1.14704,1.14733,28250.2243,8.19257,
EURUSD,2003-07-24T03:00:00+00:00,2003-07-24T07:00:00+00:00,1.14720,1.14847,74073.4228,94.07325,
EURUSD,2003-07-24T06:00:00+00:00,2003-07-24T07:00:00+00:00,1.14780,1.14916,69735.4710,94.84024,
EURUSD,2003-07-24T06:00:00+00:00,2003-07-24T07:00:00+00:00,1.14780,1.14780,23245.1570,0.00000,
EURUSD,2003-07-23T01:00:00+00:00,2003-07-24T08:00:00+00:00,1.13321,1.15080,5141.6227,90.44114,
EURUSD,2003-07-23T03:00:00+00:00,2003-07-24T08:00:00+00:00,1.13469,1.15055,5702.4681,90.44114,
EURUSD,2003-07-24T03:00:00+00:00,2003-07-24T08:00:00+00:00,1.14720,1.14881,24691.1409,39.75274,
EURUSD,2003-07-24T04:00:00+00:00,2003-07-24T08:00:00+00:00,1.14776,1.14959,51791.6920,94.77880,
EURUSD,2003-07-24T05:00:00+00:00,2003-07-24T08:00:00+00:00,1.14788,1.14979,49654.5762,94.84024,
EURUSD,2003-07-23T01:00:00+00:00,2003-07-24T09:00:00+00:00,1.13321,1.14881,1713.8742,26.73644,
EURUSD,2003-07-23T03:00:00+00:00,2003-07-24T09:00:00+00:00,1.13469,1.14881,1900.8227,26.83962,
EURUSD,2003-07-24T04:00:00+00:00,2003-07-24T09:00:00+00:00,1.14776,1.14881,17263.8973,18.12709,
EURUSD,2003-07-24T05:00:00+00:00,2003-07-24T09:00:00+00:00,1.14788,1.14881,16551.5254,15.39292,
EURUSD,2003-07-24T07:00:00+00:00,2003-07-24T13:00:00+00:00,1.14906,1.14644,48985.7973,-128.34279,
EURUSD,2003-07-24T08:00:00+00:00,2003-07-24T13:00:00+00:00,1.15034,1.14644,33960.3409,-132.44533,
EURUSD,2003-07-24T12:00:00+00:00,2003-07-24T14:00:00+00:00,1.14700,1.14309,25572.1784,99.98722,
EURUSD,2003-07-24T12:00:00+00:00,2003-07-24T15:00:00+00:00,1.14700,1.14572,8524.0595,10.91080,
EURUSD,2003-07-24T22:00:00+00:00,2003-07-25T01:00:00+00:00,1.14699,1.14555,68654.8902,98.86304,
EURUSD,2003-07-24T22:00:00+00:00,2003-07-25T02:00:00+00:00,1.14699,1.14636,22884.9634,14.41753,
EURUSD,2003-07-25T04:00:00+00:00,2003-07-25T07:00:00+00:00,1.14616,1.14459,63511.2396,99.71265,
EURUSD,2003-07-25T04:00:00+00:00,2003-07-25T07:00:00+00:00,1.14616,1.14616,21170.4132,0.00000,
EURUSD,2003-07-25T00:00:00+00:00,2003-07-25T08:00:00+00:00,1.14590,1.14843,52101.7349,-131.81739,
EURUSD,2003-07-25T01:00:00+00:00,2003-07-25T08:00:00+00:00,1.14551,1.14843,45481.5136,-132.80602,
EURUSD,2003-07-25T06:00:00+00:00,2003-07-25T08:00:00+00:00,1.14590,1.14773,72650.3797,-132.95019,
EURUSD,2003-07-25T10:00:00+00:00,2003-07-25T13:00:00+00:00,1.14943,1.14437,25686.0841,-129.97159,
EURUSD,2003-07-25T12:00:00+00:00,2003-07-25T13:00:00+00:00,1.14813,1.14437,34566.9110,-129.97159,
EURUSD,2003-07-24T18:00:00+00:00,2003-07-25T14:00:00+00:00,1.14533,1.15076,24275.7623,-131.81739,
EURUSD,2003-07-23T02:00:00+00:00,2003-07-25T15:00:00+00:00,1.13417,1.15266,4891.3544,90.44114,
EURUSD,2003-07-23T04:00:00+00:00,2003-07-25T15:00:00+00:00,1.13516,1.15149,5538.3431,90.44114,
EURUSD,2003-07-23T05:00:00+00:00,2003-07-25T15:00:00+00:00,1.13631,1.15311,5383.4014,90.44114,
EURUSD,2003-07-23T07:00:00+00:00,2003-07-25T15:00:00+00:00,1.13679,1.15354,5399.4713,90.44114,
EURUSD,2003-07-23T15:00:00+00:00,2003-07-25T15:00:00+00:00,1.14390,1.15286,10093.8776,90.44114,
EURUSD,2003-07-24T13:00:00+00:00,2003-07-25T15:00:00+00:00,1.14404,1.15091,19025.9693,-130.70841,
EURUSD,2003-07-24T16:00:00+00:00,2003-07-25T15:00:00+00:00,1.14385,1.15091,18671.0183,-131.81739,
EURUSD,2003-07-25T13:00:00+00:00,2003-07-25T15:00:00+00:00,1.14858,1.15291,22062.1513,95.52912,
EURUSD,2003-07-25T13:00:00+00:00,2003-07-25T15:00:00+00:00,1.14858,1.14858,7354.0504,0.00000,
EURUSD,2003-07-23T02:00:00+00:00,2003-07-25T16:00:00+00:00,1.13417,1.14953,1630.4515,25.04373,
EURUSD,2003-07-23T04:00:00+00:00,2003-07-25T16:00:00+00:00,1.13516,1.14953,1846.1144,26.52866,
EURUSD,2003-07-23T05:00:00+00:00,2003-07-25T16:00:00+00:00,1.13631,1.14953,1794.4671,23.72286,
EURUSD,2003-07-23T07:00:00+00:00,2003-07-25T16:00:00+00:00,1.13679,1.14953,1799.8238,22.92975,
EURUSD,2003-07-23T15:00:00+00:00,2003-07-25T16:00:00+00:00,1.14390,1.14953,3364.6259,18.94284,
EURUSD,2003-07-28T00:00:00+00:00,2003-07-28T06:00:00+00:00,1.14868,1.14612,38108.7154,97.55831,
EURUSD,2003-07-28T00:00:00+00:00,2003-07-28T07:00:00+00:00,1.14868,1.14777,12702.9051,11.55964,
EURUSD,2003-07-28T01:00:00+00:00,2003-07-28T08:00:00+00:00,1.14822,1.15124,43072.1022,-130.07775,
EURUSD,2003-07-28T02:00:00+00:00,2003-07-28T08:00:00+00:00,1.14733,1.15124,33267.9664,-130.07775,
EURUSD,2003-07-28T03:00:00+00:00,2003-07-28T08:00:00+00:00,1.14708,1.15124,31268.6896,-130.07775,
EURUSD,2003-07-28T04:00:00+00:00,2003-07-28T08:00:00+00:00,1.14724,1.15124,32519.4371,-130.07775,
EURUSD,2003-07-28T06:00:00+00:00,2003-07-28T08:00:00+00:00,1.14663,1.15124,28428.0546,-131.05333,
EURUSD,2003-07-29T00:00:00+00:00,2003-07-29T03:00:00+00:00,1.14865,1.15013,63169.9079,93.49146,
EURUSD,2003-07-29T00:00:00+00:00,2003-07-29T04:00:00+00:00,1.14865,1.14958,21056.6360,19.58267,
EURUSD,2003-07-28T09:00:00+00:00,2003-07-29T07:00:00+00:00,1.14707,1.15172,26807.5881,-124.65528,
EURUSD,2003-07-28T10:00:00+00:00,2003-07-29T07:00:00+00:00,1.14603,1.15172,21907.7829,-124.65528,
EURUSD,2003-07-28T13:00:00+00:00,2003-07-29T07:00:00+00:00,1.14850,1.15189,27578.6028,93.49146,
EURUSD,2003-07-28T14:00:00+00:00,2003-07-29T07:00:00+00:00,1.14857,1.15203,27020.6542,93.49146,
EURUSD,2003-07-28T21:00:00+00:00,2003-07-29T07:00:00+00:00,1.14900,1.15166,35147.1668,93.49146,
EURUSD,2003-07-29T02:00:00+00:00,2003-07-29T07:00:00+00:00,1.14955,1.15138,51088.2315,93.49146,
EURUSD,2003-07-29T03:00:00+00:00,2003-07-29T07:00:00+00:00,1.15009,1.15246,39743.7340,94.19265,
EURUSD,2003-07-29T03:00:00+00:00,2003-07-29T07:00:00+00:00,1.15009,1.15009,13247.9113,0.00000,
EURUSD,2003-07-28T13:00:00+00:00,2003-07-29T08:00:00+00:00,1.14850,1.15049,9192.8676,18.29381,
EURUSD,2003-07-28T14:00:00+00:00,2003-07-29T08:00:00+00:00,1.14857,1.15049,9006.8847,17.29322,
EURUSD,2003-07-28T21:00:00+00:00,2003-07-29T08:00:00+00:00,1.14900,1.15049,11715.7223,17.45643,
EURUSD,2003-07-29T02:00:00+00:00,2003-07-29T08:00:00+00:00,1.14955,1.15049,17029.4105,16.00765,
EURUSD,2003-07-29T06:00:00+00:00,2003-07-29T10:00:00+00:00,1.15095,1.14772,38943.0422,-125.78603,
EURUSD,2003-07-29T07:00:00+00:00,2003-07-29T10:00:00+00:00,1.15185,1.14772,30986.5631,-127.97451,
EURUSD,2003-07-28T15:00:00+00:00,2003-07-29T13:00:00+00:00,1.14917,1.14511,30703.2721,-124.65528,
EURUSD,2003-07-28T16:00:00+00:00,2003-07-29T13:00:00+00:00,1.15033,1.14511,23880.3228,-124.65528,
EURUSD,2003-07-28T18:00:00+00:00,2003-07-29T13:00:00+00:00,1.14994,1.14511,25808.5476,-124.65528,
EURUSD,2003-07-29T11:00:00+00:00,2003-07-29T15:00:00+00:00,1.14762,1.15314,22849.1687,-126.12741,
EURUSD,2003-07-29T12:00:00+00:00,2003-07-29T15:00:00+00:00,1.14720,1.15314,21233.5709,-126.12741,
EURUSD,2003-07-25T15:00:00+00:00,2003-07-29T21:00:00+00:00,1.15368,1.14425,13669.7847,-128.90607,
EURUSD,2003-07-25T17:00:00+00:00,2003-07-29T21:00:00+00:00,1.15087,1.14425,19649.2067,-130.07775,
EURUSD,2003-07-25T18:00:00+00:00,2003-07-29T21:00:00+00:00,1.15100,1.14425,19270.7776,-130.07775,
EURUSD,2003-07-29T15:00:00+00:00,2003-07-29T21:00:00+00:00,1.15032,1.14502,22616.0763,-119.86520,
EURUSD,2003-07-29T17:00:00+00:00,2003-07-29T21:00:00+00:00,1.14775,1.14502,43906.6683,-119.86520,
EURUSD,2003-07-30T09:00:00+00:00,2003-07-30T11:00:00+00:00,1.14352,1.14195,54256.6647,85.18296,
EURUSD,2003-07-30T09:00:00+00:00,2003-07-30T11:00:00+00:00,1.14352,1.14352,18085.5549,0.00000,
EURUSD,2003-07-30T10:00:00+00:00,2003-07-30T11:00:00+00:00,1.14337,1.14168,50404.1204,85.18296,
EURUSD,2003-07-30T10:00:00+00:00,2003-07-30T11:00:00+00:00,1.14337,1.14337,16801.3735,0.00000,
EURUSD,2003-07-23T23:00:00+00:00,2003-07-30T12:00:00+00:00,1.14830,1.13979,14739.2475,-125.43100,
EURUSD,2003-07-30T04:00:00+00:00,2003-07-30T12:00:00+00:00,1.14395,1.14037,23794.1239,85.18296,
EURUSD,2003-07-30T05:00:00+00:00,2003-07-30T12:00:00+00:00,1.14333,1.14020,27215.0043,85.18296,
EURUSD,2003-07-30T06:00:00+00:00,2003-07-30T12:00:00+00:00,1.14313,1.14026,29680.4751,85.18296,
EURUSD,2003-07-30T07:00:00+00:00,2003-07-30T12:00:00+00:00,1.14271,1.14033,35791.1611,85.18296,
EURUSD,2003-07-23T20:00:00+00:00,2003-07-30T13:00:00+00:00,1.14724,1.13814,13783.6259,-125.43100,
EURUSD,2003-07-23T21:00:00+00:00,2003-07-30T13:00:00+00:00,1.14800,1.13911,14109.2234,-125.43100,
EURUSD,2003-07-30T03:00:00+00:00,2003-07-30T13:00:00+00:00,1.14384,1.13901,17636.2243,85.18296,
EURUSD,2003-07-30T04:00:00+00:00,2003-07-30T13:00:00+00:00,1.14395,1.14157,7931.3746,18.87667,
EURUSD,2003-07-30T05:00:00+00:00,2003-07-30T13:00:00+00:00,1.14333,1.14157,9071.6681,15.96614,
EURUSD,2003-07-30T06:00:00+00:00,2003-07-30T13:00:00+00:00,1.14313,1.14157,9893.4917,15.43385,
EURUSD,2003-07-30T07:00:00+00:00,2003-07-30T13:00:00+00:00,1.14271,1.14157,11930.3870,13.60064,
EURUSD,2003-07-30T11:00:00+00:00,2003-07-30T13:00:00+00:00,1.14172,1.13838,25886.4395,86.46071,
EURUSD,2003-07-30T03:00:00+00:00,2003-07-30T14:00:00+00:00,1.14384,1.14075,5878.7414,18.16531,
EURUSD,2003-07-30T11:00:00+00:00,2003-07-30T14:00:00+00:00,1.14172,1.14075,8628.8132,8.36995,
EURUSD,2003-07-30T12:00:00+00:00,2003-07-30T15:00:00+00:00,1.14062,1.13624,20108.5535,88.07546,
EURUSD,2003-07-30T12:00:00+00:00,2003-07-30T16:00:00+00:00,1.14062,1.13703,6702.8512,24.06324,
EURUSD,2003-07-23T16:00:00+00:00,2003-07-30T20:00:00+00:00,1.14796,1.13494,9539.6188,-124.20584,
EURUSD,2003-07-29T22:00:00+00:00,2003-07-30T20:00:00+00:00,1.14366,1.13367,8526.8232,85.18296,
EURUSD,2003-07-29T22:00:00+00:00,2003-07-30T21:00:00+00:00,1.14366,1.13454,2842.2744,25.92154,
EURUSD,2003-07-30T13:00:00+00:00,2003-08-01T00:00:00+00:00,1.13908,1.13316,14858.1768,87.96041,
EURUSD,2003-07-30T13:00:00+00:00,2003-08-01T00:00:00+00:00,1.13908,1.12724,4952.7256,58.64027,
EURUSD,2003-07-30T14:00:00+00:00,2003-08-01T00:00:00+00:00,1.13851,1.13234,14288.3989,88.15942,
EURUSD,2003-07-30T14:00:00+00:00,2003-08-01T00:00:00+00:00,1.13851,1.12617,4762.7996,58.77295,
EURUSD,2003-07-30T15:00:00+00:00,2003-08-01T00:00:00+00:00,1.13609,1.12750,10339.9287,88.81999,
EURUSD,2003-07-30T18:00:00+00:00,2003-08-01T00:00:00+00:00,1.13623,1.12778,10532.5990,89.00046,
EURUSD,2003-07-30T19:00:00+00:00,2003-08-01T00:00:00+00:00,1.13586,1.12793,11223.2612,89.00046,
EURUSD,2003-07-30T20:00:00+00:00,2003-08-01T00:00:00+00:00,1.13396,1.12426,9145.1330,88.70779,
EURUSD,2003-07-30T23:00:00+00:00,2003-08-01T00:00:00+00:00,1.13476,1.12877,14841.7699,88.90220,
EURUSD,2003-07-30T15:00:00+00:00,2003-08-01T01:00:00+00:00,1.13609,1.12388,3446.6429,42.08351,
EURUSD,2003-07-30T18:00:00+00:00,2003-08-01T01:00:00+00:00,1.13623,1.12388,3510.8663,43.35920,
EURUSD,2003-07-30T19:00:00+00:00,2003-08-01T01:00:00+00:00,1.13586,1.12388,3741.0871,44.81822,
EURUSD,2003-07-30T20:00:00+00:00,2003-08-01T01:00:00+00:00,1.13396,1.12388,3048.3777,30.72765,
EURUSD,2003-07-30T23:00:00+00:00,2003-08-01T01:00:00+00:00,1.13476,1.12388,4947.2566,53.82615,
EURUSD,2003-07-23T08:00:00+00:00,2003-08-01T06:00:00+00:00,1.13849,1.12066,6763.2188,-120.58819,
EURUSD,2003-08-01T10:00:00+00:00,2003-08-01T14:00:00+00:00,1.11610,1.12424,15584.5422,-126.85817,
EURUSD,2003-08-01T13:00:00+00:00,2003-08-01T14:00:00+00:00,1.11920,1.12502,16347.7028,95.14363,
EURUSD,2003-08-01T13:00:00+00:00,2003-08-01T15:00:00+00:00,1.11920,1.12345,5449.2343,23.15925,
EURUSD,2003-08-03T22:00:00+00:00,2003-08-03T23:00:00+00:00,1.12791,1.12696,133444.8637,-126.77262,
EURUSD,2003-08-04T03:00:00+00:00,2003-08-04T04:00:00+00:00,1.12636,1.12708,130734.2649,94.12867,
EURUSD,2003-08-04T03:00:00+00:00,2003-08-04T04:00:00+00:00,1.12636,1.12636,43578.0883,0.00000,
EURUSD,2003-08-04T04:00:00+00:00,2003-08-04T07:00:00+00:00,1.12708,1.12852,65857.3859,94.83464,
EURUSD,2003-08-04T04:00:00+00:00,2003-08-04T07:00:00+00:00,1.12708,1.12708,21952.4620,0.00000,
EURUSD,2003-08-01T04:00:00+00:00,2003-08-04T16:00:00+00:00,1.12360,1.13725,9381.9821,-128.06406,
